0.476712167263031,3.3642258644104,9.61596584320068,0,0.125,0,0.398101116657824,0.4099701261881,0.18714974890098,0.0543266883290835,0.0745356008465767,0.0589255668549976,1
0.572054624557495,4.79436254501343,8.7306432723999,0.0416666679084301,0,0,0.512982874829766,0.557569932411247,1.55532802170474,0.187268379458222,0.425326671230921,0.0912870956380949,1
0.408610433340073,4.49471473693848,9.0302906036377,0.0833333358168602,0.16666667163372,0.0416666679084301,0.0254813355784953,0.0566515982986335,0.0869999888590199,0.108653371943841,0.104582505171998,0.0186339003678317,1
0.0953424349427223,5.89761066436768,8.0360050201416,0,0,0,0.178992311703005,0.130641789364567,0.177744290099951,0.0186339003678317,0.0812232886273838,0.0186339003678317,1
0.0953424349427223,5.87036991119385,8.02238464355469,0,0.0416666679084301,0,0.0445533214495698,0.118112893231821,0.193725238310736,0,0.0812232886273838,0.0186339003678317,1
0.490332514047623,6.08829545974731,7.84532022476196,0.0833333358168602,-0.458333343267441,0.0833333358168602,0.178265323248673,0.0872127400383757,0.0890024291687512,0.0372678007356635,0.210406357493277,0.0372678007356635,1
0.0817220881581306,0.054481390863657,10.2697420120239,0,0,0,0.0192620811226278,0.018273614021981,0.0254813913335083,0,0.0186339003678317,0,1
0.0408610440790653,0.0136203477159142,10.2833623886108,0,0,0,0.00963104089058625,0.0177587607535715,0.050413795925906,0,0,0,1
0.0272406954318285,0.0272406954318285,10.3106031417847,0,0,0,0.0155295864821322,0.0155295858695142,0.0457855396339677,0,0,0,1
0.0953424349427223,0.0272406954318285,10.2152605056763,0,0,0,0.0310591721474403,0.00746017219517657,0.037795011171361,0,0,0,1
0.054481390863657,0.054481390863657,10.3242235183716,0,0,0,0.0247425908893213,0.0121824094521123,0.0513255116764189,0,0.0186339003678317,0,1
0.054481390863657,0.0272406954318285,10.2969827651978,0,0,0,0.0341868019265626,0.00609120467399367,0.0313564616842741,0,0,0,1
0.054481390863657,0.0272406954318285,10.256121635437,0,0.0416666679084301,0,0.029528210678065,0.00609120467399367,0.0313564616842741,0,0.0186339003678317,0,1
0.054481390863657,0.0272406954318285,10.2288808822632,0,0,0,0.0182736144384811,0.00963104056131394,0.0282438140304808,0,0.0186339003678317,0,1
0.068101741373539,0.0272406954318285,10.256121635437,0,0,0,0.00609120592349401,0.00609120509049376,0.0254813913335489,0,0.0186339003678317,0,1
0.108962781727314,0.0272406954318285,10.2425012588501,0,0.0416666679084301,0,0.0515058093925851,0.00609120467399367,0.207324792749145,0,0.0228217739095238,0,1
0.054481390863657,0.0136203477159142,10.1199188232422,0,0,0,0.0282437538479122,0.00746017168507023,0.0674171355222045,0,0.0228217739095238,0,1
0.0817220881581306,0.0272406954318285,10.1607789993286,0,0,0,0.0113956010379719,0.02065628004689,0.0531020037966098,0,0.0186339003678317,0,1
0.0817220881581306,0.0136203477159142,10.2697420120239,0,0,0,0.0136203486472368,0.0113956008153432,0.0544815063476621,0,0,0,1
0.0408610440790653,0.0272406954318285,10.2969827651978,0,0,0,0.00963104089058625,0.00609120467399367,0.0295282727963576,0,0.0228217739095238,0,1
0.108962781727314,0.0272406954318285,10.3106031417847,0,0,0,0.0254813370719337,0.00746017168507023,0.0325182034052667,0,0.0186339003678317,0,1
0.0272406954318285,0.0408610440790653,10.2833623886108,0,0,0,0.0247425909662227,0.0136203477159143,0.0457855396339811,0,0.0228217739095238,0,1
0.0817220881581306,0.0136203477159142,10.2425012588501,0,0,0,0.0227912019089722,0.0206562812136722,0.0352554706545625,0,0.0186339003678317,0,1
0.0953424349427223,0.0136203477159142,10.2697420120239,0,0,0,0.0261992624695006,0.0113956008153432,0.016681486371269,0,0.0228217739095238,0,1
0.054481390863657,0.0272406954318285,10.2697420120239,0,0,0,0.0265509462394469,0.0574643119747273,0.016681486371269,0,0.0228217739095238,0,1
